,Unnamed: 0,objid,x,y,ra,dec,flux_z,original_image
17908,17908,J033230.67-274941.4,7655.709,1326.945,53.12780649999999,-27.828167999999998,0.00506023,h_s_sect23_v2.0_drz_img.fits
17911,17911,J033230.68-274741.3,7653.39,5331.173000000001,53.127870900000005,-27.794801399999997,0.013478299999999999,h_s_sect23_v2.0_drz_img.fits
17913,17913,J033230.68-274654.9,7652.599,6877.319,53.1278326,-27.781926399999996,0.00300565,h_s_sect23_v2.0_drz_img.fits
17917,17917,J033230.69-274857.3,7649.746,2797.04,53.1278624,-27.815918,0.00305235,h_s_sect23_v2.0_drz_img.fits
17926,17926,J033230.70-274928.7,7644.634,1752.013,53.1279194,-27.8246347,0.0366801,h_s_sect23_v2.0_drz_img.fits
17927,17927,J033230.70-275003.3,7644.294,596.436,53.12791039999999,-27.8342597,0.00375024,h_s_sect23_v2.0_drz_img.fits
17937,17937,J033230.71-274617.2,7637.6630000000005,8135.227,53.1280017,-27.7714097,0.00801386,h_s_sect23_v2.0_drz_img.fits
17940,17940,J033230.72-275002.5,7636.728,622.3919999999999,53.128004700000005,-27.834043100000002,0.00366518,h_s_sect23_v2.0_drz_img.fits
17950,17950,J033230.73-274922.3,7630.767,1965.1029999999998,53.1280512,-27.822859700000002,0.00401634,h_s_sect23_v2.0_drz_img.fits
17953,17953,J033230.73-274946.9,7629.721,1144.728,53.128060999999995,-27.8296847,0.00271237,h_s_sect23_v2.0_drz_img.fits
17957,17957,J033230.74-274733.4,7625.618,5592.494000000001,53.1280874,-27.7926348,0.00741879,h_s_sect23_v2.0_drz_img.fits
17959,17959,J033230.74-274723.4,7625.427,5928.6230000000005,53.12809670000001,-27.789818100000005,0.00325031,h_s_sect23_v2.0_drz_img.fits
17970,17970,J033230.75-274633.8,7620.005,7581.509,53.128143099999996,-27.776043100000003,0.00192782,h_s_sect23_v2.0_drz_img.fits
17975,17975,J033230.76-274924.6,7617.679,1888.273,53.128164399999996,-27.823468100000003,0.00482742,h_s_sect23_v2.0_drz_img.fits
17976,17976,J033230.76-274934.0,7617.399,1574.525,53.128164399999996,-27.826093,0.00313356,h_s_sect23_v2.0_drz_img.fits
17977,17977,J033230.76-274649.2,7616.7,7066.855,53.1281904,-27.780343,0.00811093,h_s_sect23_v2.0_drz_img.fits
17980,17980,J033230.77-274843.2,7614.828,3265.656,53.128220299999995,-27.8120097,0.00377393,h_s_sect23_v2.0_drz_img.fits
17986,17986,J033230.77-274712.4,7611.383000000001,6294.880999999999,53.1282284,-27.786776399999997,0.006220600000000001,h_s_sect23_v2.0_drz_img.fits
17987,17987,J033230.77-274820.5,7611.45,4023.053,53.1282294,-27.805701399999997,0.00209917,h_s_sect23_v2.0_drz_img.fits
17999,17999,J033230.78-274643.9,7606.588000000001,7243.393,53.1282751,-27.778868100000004,0.00521243,h_s_sect23_v2.0_drz_img.fits
18001,18001,J033230.79-274637.4,7605.58,7460.302,53.128275,-27.777051399999998,0.0048066,h_s_sect23_v2.0_drz_img.fits
18011,18011,J033230.80-274650.9,7600.422,7011.954000000001,53.1283318,-27.780793,0.00761684,h_s_sect23_v2.0_drz_img.fits
18014,18014,J033230.80-274937.9,7600.107,1442.317,53.128334100000004,-27.8272097,0.00297884,h_s_sect23_v2.0_drz_img.fits
18017,18017,J033230.80-274827.2,7599.181,3800.886,53.1283331,-27.807559700000002,0.00380463,h_s_sect23_v2.0_drz_img.fits
18025,18025,J033230.81-274818.0,7596.951,4108.14,53.1283801,-27.804976399999997,0.00351336,h_s_sect23_v2.0_drz_img.fits
18030,18030,J033230.82-274837.8,7592.858,3448.414,53.128399300000005,-27.8104847,0.00458779,h_s_sect23_v2.0_drz_img.fits
18041,18041,J033230.83-274648.6,7586.415,7087.755,53.1284636,-27.7801598,0.0342314,h_s_sect23_v2.0_drz_img.fits
18042,18042,J033230.83-274642.2,7586.393,7301.409000000001,53.12847289999999,-27.778392999999998,0.00812364,h_s_sect23_v2.0_drz_img.fits
18043,18043,J033230.83-274931.8,7584.999,1647.38,53.1284754,-27.825492999999998,0.07736280000000001,h_s_sect23_v2.0_drz_img.fits
18047,18047,J033230.84-274852.4,7581.888000000001,2960.3520000000003,53.1285125,-27.8145347,0.00480358,h_s_sect23_v2.0_drz_img.fits
18048,18048,J033230.85-274621.7,7579.448,7983.399,53.128529099999994,-27.7727098,0.123205,h_s_sect23_v2.0_drz_img.fits
18060,18060,J033230.86-274935.5,7575.31,1522.435,53.12856970000001,-27.826543,0.00367501,h_s_sect23_v2.0_drz_img.fits
18061,18061,J033230.86-274956.1,7575.289000000001,837.5060000000001,53.128569999999996,-27.832243100000003,0.00273172,h_s_sect23_v2.0_drz_img.fits
18062,18062,J033230.86-274941.4,7573.963000000001,1326.1860000000001,53.12856970000001,-27.8281847,0.00302134,h_s_sect23_v2.0_drz_img.fits
18073,18073,J033230.88-274930.6,7566.809,1686.8529999999998,53.1286356,-27.825168100000003,0.00304674,h_s_sect23_v2.0_drz_img.fits
18074,18074,J033230.88-274629.2,7565.6669999999995,7733.816999999999,53.1286422,-27.774767999999998,0.00271997,h_s_sect23_v2.0_drz_img.fits
18075,18075,J033230.88-274802.2,7565.630999999999,4632.295,53.128653,-27.800626399999995,0.00376857,h_s_sect23_v2.0_drz_img.fits
18076,18076,J033230.88-274720.8,7564.854,6013.880999999999,53.1286618,-27.7891097,0.00334242,h_s_sect23_v2.0_drz_img.fits
18078,18078,J033230.88-274632.3,7564.529,7631.536999999999,53.12866120000001,-27.775643,0.0028333000000000004,h_s_sect23_v2.0_drz_img.fits
18086,18086,J033230.89-274944.3,7561.4169999999995,1231.697,53.1287017,-27.828959700000002,0.00325116,h_s_sect23_v2.0_drz_img.fits
18090,18090,J033230.89-274658.8,7560.3240000000005,6746.081999999999,53.1287181,-27.7830097,0.00276159,h_s_sect23_v2.0_drz_img.fits
18095,18095,J033230.90-274933.5,7557.495,1591.521,53.12873929999999,-27.825968,0.00276465,h_s_sect23_v2.0_drz_img.fits
18100,18100,J033230.90-274619.1,7555.358,8069.206,53.1287457,-27.7719847,0.00547381,h_s_sect23_v2.0_drz_img.fits
18109,18109,J033230.91-274635.7,7553.052,7516.889,53.12877420000001,-27.7765847,0.0027911,h_s_sect23_v2.0_drz_img.fits
18111,18111,J033230.91-274910.3,7551.999,2365.175,53.128786,-27.819518100000003,0.00297655,h_s_sect23_v2.0_drz_img.fits
18112,18112,J033230.91-274646.5,7551.691999999999,7156.468000000001,53.1287838,-27.7795847,0.00311692,h_s_sect23_v2.0_drz_img.fits
18116,18116,J033230.91-274832.2,7550.732,3634.349,53.1287855,-27.808959700000003,0.013761700000000002,h_s_sect23_v2.0_drz_img.fits
18120,18120,J033230.91-274901.9,7549.596,2642.3059999999996,53.12881410000001,-27.8172014,0.010790899999999999,h_s_sect23_v2.0_drz_img.fits
18121,18121,J033230.91-274955.7,7549.65,849.508,53.1288056,-27.832143,0.00373933,h_s_sect23_v2.0_drz_img.fits
18126,18126,J033230.92-274649.5,7547.785,7057.004,53.128849699999996,-27.780418,0.0126598,h_s_sect23_v2.0_drz_img.fits
18130,18130,J033230.92-274701.2,7546.513000000001,6667.578,53.1288311,-27.783668,0.00383765,h_s_sect23_v2.0_drz_img.fits
18131,18131,J033230.92-274849.8,7546.585999999999,3047.947,53.1288328,-27.813826399999996,0.00413641,h_s_sect23_v2.0_drz_img.fits
18142,18142,J033230.94-274653.1,7535.74,6937.651,53.12893470000001,-27.7814097,0.00413639,h_s_sect23_v2.0_drz_img.fits
18143,18143,J033230.95-274919.2,7535.914000000001,2066.945,53.12893689999999,-27.822001300000004,0.016952099999999998,h_s_sect23_v2.0_drz_img.fits
18144,18144,J033230.95-274708.5,7535.639,6423.294,53.1289348,-27.785693,0.00256928,h_s_sect23_v2.0_drz_img.fits
18148,18148,J033230.95-274854.9,7533.89,2877.381,53.1289554,-27.815251399999998,0.00382354,h_s_sect23_v2.0_drz_img.fits
18149,18149,J033230.95-274731.6,7532.956,5652.9580000000005,53.1289635,-27.792118,0.00491355,h_s_sect23_v2.0_drz_img.fits
18153,18153,J033230.95-274634.9,7531.375,7542.613,53.1289814,-27.7763847,0.00254059,h_s_sect23_v2.0_drz_img.fits
18154,18154,J033230.96-274635.2,7529.875,7532.953,53.1289908,-27.7764597,0.00277235,h_s_sect23_v2.0_drz_img.fits
18156,18156,J033230.97-274822.9,7526.8330000000005,3942.927,53.1290208,-27.806368,0.00890228,h_s_sect23_v2.0_drz_img.fits
18162,18162,J033230.97-274754.3,7523.092,4897.929,53.129067500000005,-27.7984097,0.00897412,h_s_sect23_v2.0_drz_img.fits
18163,18163,J033230.97-274738.1,7523.03,5436.034000000001,53.1290578,-27.793926399999997,0.00500034,h_s_sect23_v2.0_drz_img.fits
18169,18169,J033230.98-274917.9,7520.601,2111.484,53.1290877,-27.8216347,0.0149321,h_s_sect23_v2.0_drz_img.fits
18175,18175,J033230.99-274616.6,7517.438,8154.116999999999,53.129112899999996,-27.771276399999998,0.0029206999999999996,h_s_sect23_v2.0_drz_img.fits
18181,18181,J033230.99-274803.9,7514.276999999999,4577.351,53.129143000000006,-27.8010847,0.0042155000000000005,h_s_sect23_v2.0_drz_img.fits
18186,18186,J033231.00-274958.7,7511.476,749.885,53.1291637,-27.832976300000002,0.00315672,h_s_sect23_v2.0_drz_img.fits
18194,18194,J033231.02-274909.0,7503.257,2406.959,53.12923829999999,-27.819168100000002,0.00293722,h_s_sect23_v2.0_drz_img.fits
18213,18213,J033231.04-274628.3,7492.5109999999995,7764.029,53.1293486,-27.7745347,0.00403133,h_s_sect23_v2.0_drz_img.fits
18222,18222,J033231.05-274657.0,7487.732,6805.94,53.1293868,-27.782509700000002,0.00376046,h_s_sect23_v2.0_drz_img.fits
18225,18225,J033231.05-274640.2,7487.043000000001,7366.206,53.129395900000006,-27.777843,0.00279209,h_s_sect23_v2.0_drz_img.fits
18226,18226,J033231.06-274638.3,7486.63,7429.897,53.129395900000006,-27.777309600000002,0.014407900000000001,h_s_sect23_v2.0_drz_img.fits
18229,18229,J033231.07-274758.4,7482.158,4759.464,53.129444400000004,-27.799559600000002,0.00282773,h_s_sect23_v2.0_drz_img.fits
18239,18239,J033231.08-274931.3,7478.2080000000005,1664.442,53.1294931,-27.825368,0.00366942,h_s_sect23_v2.0_drz_img.fits
18240,18240,J033231.08-274951.2,7477.98,1000.7860000000001,53.1294746,-27.830842999999998,0.00825385,h_s_sect23_v2.0_drz_img.fits
18250,18250,J033231.09-274750.9,7472.405,5010.344,53.129538399999994,-27.797476399999997,0.00294232,h_s_sect23_v2.0_drz_img.fits
18254,18254,J033231.09-274901.3,7471.2519999999995,2663.732,53.129549100000006,-27.8170347,0.00307566,h_s_sect23_v2.0_drz_img.fits
18259,18259,J033231.10-274939.5,7469.155,1389.457,53.1295591,-27.827651300000003,0.00986221,h_s_sect23_v2.0_drz_img.fits
18260,18260,J033231.10-275015.7,7466.4890000000005,185.387,53.129597499999996,-27.837684600000003,0.00303033,h_s_sect23_v2.0_drz_img.fits
18265,18265,J033231.11-274758.7,7461.0869999999995,4749.479,53.12965160000001,-27.799651300000004,0.0122478,h_s_sect23_v2.0_drz_img.fits
18272,18272,J033231.13-274809.6,7453.9619999999995,4387.653,53.1297083,-27.8026597,0.00522543,h_s_sect23_v2.0_drz_img.fits
18274,18274,J033231.13-274700.3,7453.746,6697.06,53.1297071,-27.783426300000002,0.00897821,h_s_sect23_v2.0_drz_img.fits
18276,18276,J033231.13-274651.8,7452.868,6981.794,53.1297069,-27.781026300000004,0.00375566,h_s_sect23_v2.0_drz_img.fits
18279,18279,J033231.13-274958.6,7452.477,754.216,53.1297291,-27.8329347,0.00374227,h_s_sect23_v2.0_drz_img.fits
18282,18282,J033231.14-275007.1,7449.095,469.23900000000003,53.1297575,-27.8353097,0.00332132,h_s_sect23_v2.0_drz_img.fits
18283,18283,J033231.14-274756.6,7447.655,4819.5109999999995,53.129774100000006,-27.799059600000003,0.00360392,h_s_sect23_v2.0_drz_img.fits
18285,18285,J033231.15-274756.9,7447.323,4811.0,53.129774,-27.7991347,0.00272358,h_s_sect23_v2.0_drz_img.fits
18288,18288,J033231.15-274848.5,7446.68,3090.8940000000002,53.129775,-27.813476300000005,0.00769158,h_s_sect23_v2.0_drz_img.fits
18289,18289,J033231.15-274702.8,7444.145,6615.28,53.129820200000005,-27.784093,0.00536085,h_s_sect23_v2.0_drz_img.fits
18294,18294,J033231.16-274848.0,7441.232,3108.7059999999997,53.129793799999995,-27.813268,0.00802258,h_s_sect23_v2.0_drz_img.fits
18298,18298,J033231.16-274733.8,7439.1230000000005,5580.039000000001,53.129849,-27.7927347,0.00334378,h_s_sect23_v2.0_drz_img.fits
18299,18299,J033231.16-274908.6,7438.852,2421.7960000000003,53.1298507,-27.819043,0.00260381,h_s_sect23_v2.0_drz_img.fits
18306,18306,J033231.17-274656.1,7436.062,6836.445,53.1298954,-27.782251300000002,0.0124173,h_s_sect23_v2.0_drz_img.fits
18312,18312,J033231.18-274850.5,7433.844,3024.301,53.1298881,-27.814026300000002,0.00351615,h_s_sect23_v2.0_drz_img.fits
18313,18313,J033231.18-274801.2,7433.263000000001,4666.522,53.129906000000005,-27.800342999999998,0.00296236,h_s_sect23_v2.0_drz_img.fits
18323,18323,J033231.19-274949.0,7426.818,1074.8139999999999,53.129973899999996,-27.8302679,0.00335911,h_s_sect23_v2.0_drz_img.fits
18327,18327,J033231.20-274641.9,7421.616,7309.168000000001,53.130008200000006,-27.778318,0.00324763,h_s_sect23_v2.0_drz_img.fits
18328,18328,J033231.20-274628.6,7420.733,7752.2480000000005,53.1300174,-27.7746179,0.00221347,h_s_sect23_v2.0_drz_img.fits
18330,18330,J033231.21-274752.8,7420.243,4948.3679999999995,53.1300189,-27.798001300000003,0.00349563,h_s_sect23_v2.0_drz_img.fits
18337,18337,J033231.21-274734.8,7416.754,5546.61,53.1300563,-27.793026300000005,0.00396673,h_s_sect23_v2.0_drz_img.fits
18358,18358,J033231.23-274651.2,7409.534000000001,7001.379,53.1301402,-27.780893,0.00472316,h_s_sect23_v2.0_drz_img.fits
18368,18368,J033231.24-274924.4,7403.996999999999,1893.0020000000002,53.1301808,-27.823451300000002,0.00260754,h_s_sect23_v2.0_drz_img.fits
18383,18383,J033231.27-274929.0,7392.645,1741.4460000000001,53.1302846,-27.8247179,0.00511966,h_s_sect23_v2.0_drz_img.fits
18386,18386,J033231.27-274715.9,7391.081,6177.871,53.13030079999999,-27.7877429,0.00304261,h_s_sect23_v2.0_drz_img.fits
18387,18387,J033231.27-274923.8,7391.21,1914.469,53.1303127,-27.823276300000003,0.00604763,h_s_sect23_v2.0_drz_img.fits
18391,18391,J033231.28-274858.3,7388.078,2764.8,53.1303216,-27.816193,0.00307875,h_s_sect23_v2.0_drz_img.fits
18392,18392,J033231.28-274820.2,7387.906,4032.353,53.1303209,-27.805618,0.0133525,h_s_sect23_v2.0_drz_img.fits
18406,18406,J033231.29-274848.3,7383.358,3097.8709999999996,53.130378,-27.813409600000004,0.00310394,h_s_sect23_v2.0_drz_img.fits
18408,18408,J033231.29-274852.3,7382.048000000001,2965.397,53.1303875,-27.814517900000002,0.0184354,h_s_sect23_v2.0_drz_img.fits
18412,18412,J033231.30-274702.3,7379.933000000001,6629.669,53.130394700000004,-27.783984600000004,0.0107104,h_s_sect23_v2.0_drz_img.fits
18416,18416,J033231.30-274624.0,7377.518,7908.031999999999,53.1304317,-27.773334600000002,0.00447487,h_s_sect23_v2.0_drz_img.fits
18419,18419,J033231.31-274641.1,7375.116,7337.403,53.13045079999999,-27.778093,0.00326061,h_s_sect23_v2.0_drz_img.fits
18420,18420,J033231.31-274633.2,7374.508000000001,7601.424,53.1304789,-27.775876300000004,0.012147100000000001,h_s_sect23_v2.0_drz_img.fits
18433,18433,J033231.32-274646.9,7367.765,7144.438,53.13052629999999,-27.779684600000003,0.0100851,h_s_sect23_v2.0_drz_img.fits
18447,18447,J033231.33-274758.2,7364.103,4768.501,53.130556000000006,-27.799501300000003,0.00390019,h_s_sect23_v2.0_drz_img.fits
18450,18450,J033231.33-274630.7,7363.726,7683.185,53.1305542,-27.7752346,0.00800523,h_s_sect23_v2.0_drz_img.fits
18462,18462,J033231.35-274706.5,7358.4490000000005,6490.215,53.1305267,-27.7851262,0.00598455,h_s_sect23_v2.0_drz_img.fits
18464,18464,J033231.35-274845.0,7357.996999999999,3207.9590000000003,53.13062289999999,-27.812493,0.00307444,h_s_sect23_v2.0_drz_img.fits
18470,18470,J033231.36-274725.0,7353.674,5874.678000000001,53.130611800000004,-27.790251300000005,0.044171499999999995,h_s_sect23_v2.0_drz_img.fits
18480,18480,J033231.37-274641.6,7346.988,7319.475,53.130714600000005,-27.7782429,0.00323572,h_s_sect23_v2.0_drz_img.fits
18481,18481,J033231.37-274813.8,7345.829000000001,4246.845,53.130706999999994,-27.803826300000004,0.00712205,h_s_sect23_v2.0_drz_img.fits
18494,18494,J033231.39-274746.4,7337.344,5162.015,53.1308196,-27.796193,0.00590732,h_s_sect23_v2.0_drz_img.fits
18496,18496,J033231.39-274713.7,7336.701999999999,6249.531999999999,53.1308,-27.787176199999998,0.0043641999999999995,h_s_sect23_v2.0_drz_img.fits
18497,18497,J033231.40-274713.1,7336.299,6270.74,53.13081879999999,-27.7869679,0.00379878,h_s_sect23_v2.0_drz_img.fits
18501,18501,J033231.40-274952.9,7332.925,943.927,53.13085039999999,-27.8313679,0.00186113,h_s_sect23_v2.0_drz_img.fits
18503,18503,J033231.40-274621.4,7332.311,7994.218000000001,53.130883700000005,-27.772617999999998,0.0139309,h_s_sect23_v2.0_drz_img.fits
18506,18506,J033231.41-274802.2,7331.771,4632.969,53.130867,-27.8006179,0.00399518,h_s_sect23_v2.0_drz_img.fits
18511,18511,J033231.42-274844.1,7327.343000000001,3238.445,53.130905500000004,-27.812234600000004,0.00439514,h_s_sect23_v2.0_drz_img.fits
18512,18512,J033231.42-274657.3,7327.015,6796.276999999999,53.130912699999996,-27.7825929,0.0067334000000000005,h_s_sect23_v2.0_drz_img.fits
18520,18520,J033231.43-274757.9,7322.164000000001,4777.209,53.1309516,-27.7994179,0.00440343,h_s_sect23_v2.0_drz_img.fits
18522,18522,J033231.43-274743.2,7321.464,5266.701999999999,53.130951399999994,-27.7953346,0.00502631,h_s_sect23_v2.0_drz_img.fits
18524,18524,J033231.44-274928.3,7319.12,1765.432,53.130963,-27.824526199999998,0.00412476,h_s_sect23_v2.0_drz_img.fits
18532,18532,J033231.45-274830.3,7314.151,3695.796,53.13103710000001,-27.808434600000002,0.038160900000000005,h_s_sect23_v2.0_drz_img.fits
18533,18533,J033231.45-274924.9,7313.826,1877.681,53.1311608,-27.823684600000004,0.00457106,h_s_sect23_v2.0_drz_img.fits
18534,18534,J033231.45-274923.6,7312.86,1919.646,53.13103829999999,-27.8232179,0.00307321,h_s_sect23_v2.0_drz_img.fits
18538,18538,J033231.46-274623.2,7309.772,7934.22,53.1311286,-27.773126300000005,0.058194100000000006,h_s_sect23_v2.0_drz_img.fits
18539,18539,J033231.46-274637.3,7309.781999999999,7463.053000000001,53.131062899999996,-27.7770179,0.00479567,h_s_sect23_v2.0_drz_img.fits
18543,18543,J033231.46-275015.4,7307.448,195.335,53.1310677,-27.837601300000003,0.00343318,h_s_sect23_v2.0_drz_img.fits
18548,18548,J033231.47-274945.3,7305.382,1197.222,53.1310953,-27.8292429,0.13755,h_s_sect23_v2.0_drz_img.fits
18564,18564,J033231.49-274853.6,7297.018,2919.4320000000002,53.13108470000001,-27.8149762,0.00374658,h_s_sect23_v2.0_drz_img.fits
18578,18578,J033231.50-274706.8,7289.715999999999,6480.302,53.131252,-27.7852262,0.00309883,h_s_sect23_v2.0_drz_img.fits
18584,18584,J033231.51-274712.3,7287.607,6296.859,53.131270900000004,-27.7867679,0.00469594,h_s_sect23_v2.0_drz_img.fits
18585,18585,J033231.51-274857.6,7287.741,2786.796,53.131273300000004,-27.816009499999996,0.00581887,h_s_sect23_v2.0_drz_img.fits
18587,18587,J033231.51-274627.2,7286.781,7801.87,53.1312699,-27.774209600000002,0.00407898,h_s_sect23_v2.0_drz_img.fits
18588,18588,J033231.51-274735.7,7286.325,5517.978,53.131290299999996,-27.7932429,0.00324198,h_s_sect23_v2.0_drz_img.fits
18593,18593,J033231.51-275016.7,7285.647,149.58100000000002,53.131293799999995,-27.837984499999997,0.00331509,h_s_sect23_v2.0_drz_img.fits
18595,18595,J033231.52-274734.6,7283.035,5553.085,53.1313091,-27.792951199999997,0.00545709,h_s_sect23_v2.0_drz_img.fits
18596,18596,J033231.52-274824.5,7282.116999999999,3891.1290000000004,53.1313196,-27.806801300000004,0.00424647,h_s_sect23_v2.0_drz_img.fits
18598,18598,J033231.52-274758.3,7280.638000000001,4762.715,53.1313473,-27.7995512,0.010515,h_s_sect23_v2.0_drz_img.fits
18607,18607,J033231.55-274939.6,7270.604,1385.5639999999999,53.1314344,-27.827676300000004,0.00532133,h_s_sect23_v2.0_drz_img.fits
18609,18609,J033231.55-274817.1,7268.613,4135.557,53.1314608,-27.8047679,0.00187554,h_s_sect23_v2.0_drz_img.fits
18610,18610,J033231.55-274832.7,7268.019,3615.95,53.1314705,-27.8090929,0.010468799999999999,h_s_sect23_v2.0_drz_img.fits
18613,18613,J033231.55-274955.0,7267.125,874.6289999999999,53.131481799999996,-27.831926199999998,0.00209701,h_s_sect23_v2.0_drz_img.fits
18625,18625,J033231.56-274957.0,7263.630999999999,806.203,53.131529,-27.832526300000005,0.00682157,h_s_sect23_v2.0_drz_img.fits
18626,18626,J033231.56-274853.8,7263.05,2913.367,53.131546400000005,-27.8149596,0.00395717,h_s_sect23_v2.0_drz_img.fits
18627,18627,J033231.56-274815.7,7262.547,4182.979,53.1315267,-27.804401300000002,0.00290415,h_s_sect23_v2.0_drz_img.fits
18630,18630,J033231.57-274711.2,7261.148,6335.07,53.1315346,-27.786434600000003,0.00459066,h_s_sect23_v2.0_drz_img.fits
18631,18631,J033231.57-274627.0,7260.142,7806.504,53.131552500000005,-27.7741762,0.00431366,h_s_sect23_v2.0_drz_img.fits
18632,18632,J033231.57-274835.4,7260.38,3527.3109999999997,53.13154599999999,-27.809826300000005,0.00355765,h_s_sect23_v2.0_drz_img.fits
18634,18634,J033231.57-274732.5,7259.405,5624.486999999999,53.1315446,-27.7923512,0.00239678,h_s_sect23_v2.0_drz_img.fits
18640,18640,J033231.58-275004.6,7256.673000000001,553.481,53.131557400000005,-27.8346262,0.0478296,h_s_sect23_v2.0_drz_img.fits
18655,18655,J033231.60-274645.7,7244.343000000001,7182.267,53.1316848,-27.779376199999998,0.00741632,h_s_sect23_v2.0_drz_img.fits
18658,18658,J033231.61-274654.5,7242.698,6890.536999999999,53.131694499999995,-27.7818179,0.00367595,h_s_sect23_v2.0_drz_img.fits
