#CRTS ID	RA (J2000)	Dec (J2000)	UT Date	Mag	CSS images	SDSS	Others	Followed	Last	LC	FC	Classification
CSS131031:004302-070331	10.76038	-7.05852	20131031.21	18.23	1310310070044121033	yes	12103	no	2016-11-06	12103	yes	SN (spec) SDSS mag 22,0
CSS151112:004306+100423	10.77320	10.07293	20151112.23	19.55	1511121090044121320	no	12132	no	2016-11-06	12132	yes	Flare SDSS mag 21,2
CSS131028:004306+370332	10.77337	37.05902	20131028.31	15.52	1310281380044109757	yes	10975	no	2016-11-05	10975	yes	CV SDSS mag 19,2
CSS081119:004317+154520	10.82256	15.75563	20081119.26	19.39	811191150044124936	yes	24936	yes	2016-11-06	24936	no	Ast? no SDSS
CSS140702:004335+282626	10.89782	28.44051	20140702.41	14.25	1407021290044203679	yes	20367	no	2016-11-05	20367	yes	HPM LHS_120
CSS141026:004350+411405	10.95785	41.23468	20141026.16	17.70	1410261400044145332	yes	14533	no	2016-11-05	14533	yes	Nova (LOSS) mag >21
CSS100112:004355+052118	10.97909	5.35505	20100112.09	18.58	1001121040044140174	yes	14017	no	2016-11-06	14017	yes	SN (spec) CFHT mag 22,5 gal
CSS141030:004404-155641	11.01863	-15.94484	20141030.21	18.83	1410300150044112968	no	11296	no	2016-11-04	11296	yes	SN mag >21
CSS160830:004405+240401	11.02267	24.06695	20160830.35	18.99	1608301230044123883	yes	12388	no	2016-11-05	12388	yes	SN SDSS mag >21,5
CSS091220:004412+234425	11.04864	23.74039	20091220.10	19.13	912201230044119403	yes	19403	yes	2016-11-05	19403	yes	SN 2009nx SDSS mag 21,3 gal
CSS091120:004417+411854	11.07004	41.31494	20091120.28	17.00	911201400044145995	yes	45995	no	2016-11-05	45995	yes	Nova M31 2009-11d
CSS131014:004421+405522	11.08883	40.92277	20131014.17	17.33	1310141400044135276	yes	13527	no	2016-11-05	13527	yes	Nova M31
CSS160829:004422+090735	11.08987	9.12628	20160829.39	12.65	1608291090044108797	no	10879	no	2016-11-06	10879	yes	HPM LHS_1137
CSS151113:004457+325013	11.23756	32.83698	20151113.32	19.61	1511131320044130866	no	13086	no	2016-11-05	13086	yes	Unknown mag >22
CSS081102:004500+222708	11.25127	22.45222	20081102.15	17.85	811021210044141173	yes	41173	yes	2016-11-05	41173	no	CV mag 20 obj
CSS081024:004518+185349	11.32644	18.89707	20081024.28	16.82	810241180044126382	yes	26382	no	2016-11-05	26382	no	CV mag 20
CSS100911:004607+052100	11.52775	5.34999	20100911.38	19.27	1009111040054133182	yes	13318	no	2016-11-06	13318	yes	SN (spec) CSS mag 21
CSS131208:004610+351540	11.54089	35.26099	20131208.11	16.53	1312081350044124158	yes	12415	no	2016-11-05	12415	yes	CV SDSS mag 22,4
CSS131111:004614+335010	11.55877	33.83609	20131111.30	15.82	1311111320044149893	yes	14989	no	2016-11-05	14989	yes	HPM LHS_1145
CSS110920:004621-090928	11.58785	-9.15769	20110920.32	17.58	1109200090054128813	no	12881	no	2016-11-04	12881	yes	SN 2011gg SDSS mag 20,7
CSS091220:004626+382024	11.60720	38.34009	20091220.15	19.31	912201380044131500	yes	31500	yes	2016-11-05	31500	yes	CV SDSS mag 22,2
CSS101031:004714+350853	11.80677	35.14796	20101031.31	18.26	1010311350044119900	yes	11990	yes	2016-11-05	11990	yes	Flare SDSS mag 22,6
CSS110921:004719-010142	11.83007	-1.02822	20110921.33	18.74	1109210010054127979	yes	12797	no	2016-11-06	12797	yes	AGN? SDSS mag 21,8
CSS120921:004731-052939	11.87858	-5.49423	20120921.34	16.22	1209210040054102542	no	10254	yes	2016-11-06	10254	yes	Flare? SDSS mag 18,3
CSS090925:004807+264621	12.03004	26.77259	20090925.25	18.58	909251260044125490	yes	25490	no	2016-11-05	25490	yes	CV mag 21
CSS071115:004813-135733	12.05313	-13.95925	20071115.17	19.45	711150120054101863	no	01863	no	2016-11-04	01863	no	Ast/SN?
CSS081202:004819+210116	12.07922	21.02099	20081202.17	18.84	812021210054119455	yes	19455	yes	2016-11-06	19455	no	Ast
CSS091016:004842-055119	12.17390	-5.85520	20091016.23	19.99	910160070054140630	no	40630	no	2016-11-06	40630	yes	SN DSS mag 18,7 gal
CSS120914:004850+074554	12.20743	7.76512	20120914.36	18.45	1209141070054135993	yes	13599	no	2016-10-11	13599	yes	SN SDSS mag 22,5
CSS091220:004855+412035	12.22882	41.34316	20091220.16	17.82	912201400044136465	yes	36465	yes	2016-11-05	36465	yes	SN (p60) SDSS mag 22
CSS090204:004902+074726	12.25832	7.79058	20090204.08	18.74	902041070054129652	yes	29652	no	2016-10-11	29652	no	CV SDSS mag 21,5 blue star
CSS100112:004911+052252	12.29467	5.38100	20100112.09	12.60	1001121040054140508	yes	14050	no	2016-11-06	14050	yes	HPM WD VAN_MAANENS_STAR
CSS110919:004911+052249	12.29551	5.38016	20110919.42	12.65	1109191040054134919	yes	13491	no	2016-11-06	13491	yes	HPM
CSS121006:004911+052244	12.29567	5.37891	20121006.36	12.55	1210061040054136923	yes	13692	no	2016-11-06	13692	yes	HPM VAN_MA
CSS130924:004911+052241	12.29607	5.37809	20130924.42	12.51	1309241040054136913	yes	13691	no	2016-11-06	13691	yes	HPM Van_Maanen
CSS141212:004911+052238	12.29636	5.37726	20141212.14	12.77	1412121040054132778	yes	13277	no	2016-11-06	13277	yes	HPM Wolf_28
CSS160131:004911+052235	12.29670	5.37645	20160131.09	12.60	1601311040054132036	yes	13203	no	2016-11-06	13203	yes	HPM Wolf_28
CSS120212:004943+023704	12.43017	2.61774	20120212.10	17.05	1202121010054134906	no	13490	yes	2016-10-11	13490	yes	Blazar PKS_0047+023
CSS141024:004954-041418	12.47620	-4.23839	20141024.29	19.52	1410240040054118429	no	11842	no	2016-11-06	11842	yes	SN? mag >22
CSS120126:005021+331918	12.58574	33.32159	20120126.11	17.11	1201261320044143471	yes	14347	no	2016-11-05	14347	yes	CV mag 21
CSS130906:005022-045220	12.58972	-4.87228	20130906.36	16.15	1309060040054111996	no	11199	yes	2016-11-06	11199	yes	Blazar PKS_0047-051 SDSS mag 19,3
CSS090918:005025+251047	12.60354	25.17962	20090918.27	20.02	909181230054149556	yes	49556	yes	2016-11-06	49556	yes	SN/CV no SDSS mag >22,5
CSS150924:005028+235646	12.61648	23.94604	20150924.43	14.01	1509241230054123762	yes	12376	no	2016-11-06	12376	yes	HPM LHS_1156
CSS080909:005031+270600	12.62839	27.09995	20080909.33	18.69	809091260054126896	yes	26896	no	2016-10-28	26896	no	Flare mag 20,1 star
CSS091117:005036-202111	12.64904	-20.35305	20091117.21	19.07	911170210054133098	no	33098	no	2016-11-07	33098	yes	CV? PQ mag 22
CSS130208:005037+293016	12.65442	29.50445	20130208.13	17.61	1302081290044124939	yes	12493	no	2016-11-05	12493	yes	SN SDSS mag 16,9
CSS160103:005059-020914	12.74438	-2.15385	20160103.09	19.50	1601030010054108698	yes	10869	no	2016-11-06	10869	yes	SN SDSS mag >22
CSS120914:005111+110551	12.79562	11.09749	20120914.39	19.69	1209141090054139367	yes	13936	no	2016-11-06	13936	yes	AGN? SDSS mag 21,5
CSS151217:005123+263010	12.84667	26.50275	20151217.17	18.55	1512171260054118102	yes	11810	no	2016-10-28	11810	yes	SN SDSS mag 21,6
CSS081118:005124+371501	12.85060	37.25034	20081118.11	19.82	811181380044115090	no	15090	yes	2016-11-05	15090	no	SN/AGN?
CSS100916:005129-173828	12.86966	-17.64101	20100916.35	18.63	1009160180054126884	no	12688	yes	2016-11-07	12688	yes	SN mag >21,5
CSS090917:005135-204048	12.89759	-20.68003	20090917.31	19.56	909170210054123749	no	23749	no	2016-11-07	23749	yes	SN/AGN? mag 21
CSS081121:005142+270606	12.92554	27.10159	20081121.15	20.18	811211260054127831	yes	27831	yes	2016-10-28	27831	no	Var/Flare?
CSS150913:005146-003638	12.94182	-0.61050	20150913.43	19.54	1509130010054130559	yes	13055	no	2016-11-06	13055	yes	Unknown SDSS mag >22
CSS090213:005152+204134	12.96778	20.69279	20090213.09	18.80	902131210054114598	yes	14598	yes	2016-11-06	14598	no	SN SDSS mag 20,9 gal
CSS091026:005153+204017	12.97035	20.67151	20091026.22	15.40	910261210054114797	yes	14797	yes	2016-11-06	14797	yes	CV mag 18,2
CSS141022:005153+375020	12.97290	37.83886	20141022.24	13.58	1410221380044126401	yes	12640	no	2016-11-05	12640	yes	HPM LHS_1161
CSS150925:005158+375114	12.99058	37.85389	20150925.19	14.14	1509251380044123120	yes	12312	no	2016-11-05	12312	yes	HPM LHS_1162
CSS130114:005219+013635	13.08117	1.60972	20130114.09	18.02	1301141010054127807	no	12780	no	2016-10-11	12780	yes	Flare SDSS mag 20,1
CSS090819:005239+203930	13.16320	20.65835	20090819.42	20.16	908191210054114868	yes	14868	yes	2016-11-06	14868	yes	Ast?
CSS150918:005341+180529	13.42257	18.09144	20150918.35	17.22	1509181180054119923	yes	11992	no	2016-11-06	11992	yes	SN (ASASSN-15ln) mag 15,2
CSS140903:005344-045906	13.43480	-4.98494	20140903.45	18.88	1409030040054108840	no	10884	no	2016-11-06	10884	yes	SN SDSS mag 20,7
CSS131014:005347+405549	13.44725	40.93014	20131014.17	17.21	1310141400044134796	yes	13479	no	2016-11-05	13479	yes	CV SDSS mag 18,1
CSS141120:005348-102720	13.44911	-10.45566	20141120.17	18.96	1411200090054111124	no	11112	no	2016-11-04	11112	yes	SN SDSS mag 20,8
CSS090817:005505-024535	13.77131	-2.75985	20090817.39	19.48	908170010054101101	yes	01101	yes	2016-11-06	01101	yes	AGN SDSS mag 19,9
CSS130912:005510-101859	13.79180	-10.31634	20130912.34	18.25	1309120090054115627	no	11562	no	2016-11-04	11562	yes	SN (spec) SDSS mag 20
CSS160829:005512+101736	13.80198	10.29336	20160829.38	19.81	1608291090054122820	yes	12282	no	2016-11-06	12282	yes	Unknown SDSS mag >22
CSS100116:005523-034927	13.84611	-3.82405	20100116.11	17.88	1001160040054122301	no	12230	no	2016-11-06	12230	yes	SN? PQ mag 21,5
CSS111117:005525-101638	13.85354	-10.27718	20111117.20	20.15	1111170090054116957	no	11695	yes	2016-11-04	11695	yes	SN? SDSS mag 22,7
CSS130912:005531-095326	13.87819	-9.89061	20130912.34	18.78	1309120090054121750	no	12175	no	2016-11-04	12175	yes	Flare SDSS mag 20,1
CSS120926:005545-211309	13.93749	-21.21930	20120926.33	14.77	1209260210054119103	no	11910	no	2016-11-07	11910	yes	HPM LHS_127
CSS151012:005545-211310	13.93860	-21.21946	20151012.28	14.90	1510120210054117927	no	11792	no	2016-11-07	11792	yes	HPM LHS_127
CSS111019:005546-174539	13.93960	-17.76071	20111019.24	19.35	1110190180054134516	no	13451	yes	2016-11-07	13451	yes	Var/SN mag 20,5
CSS140702:005606+261840	14.02431	26.31103	20140702.42	17.68	1407021260054115784	yes	11578	no	2016-10-28	11578	yes	SN CGCG_480-022 SDSS mag 14,2
CSS150924:005628+115103	14.11806	11.85077	20150924.23	18.54	1509241120054107813	no	10781	no	2016-11-06	10781	yes	SN (UGC 581) SDSS mag 15,1
CSS151107:005658+320622	14.23982	32.10605	20151107.17	18.46	1511071320054118985	yes	11898	no	2016-10-27	11898	yes	Blazar? SDSS mag 20,1
CSS111102:005708-224117	14.28423	-22.68801	20111102.24	19.43	1111020230054135320	no	13532	yes	2016-11-07	13532	yes	Unknown
CSS101114:005725-005752	14.35281	-0.96434	20101114.24	17.88	1011140010064126302	yes	12630	yes	2016-11-06	12630	yes	SN 2010ke SDSS mag 19,7
CSS101209:005735+210444	14.39707	21.07885	20101209.19	19.69	1012091210054124208	yes	12420	no	2016-11-06	12420	yes	SN?
CSS111128:005737-051228	14.40465	-5.20768	20111128.17	19.28	1111280040064107908	yes	10790	yes	2016-11-06	10790	yes	Unknown mag >21,5
CSS131111:005741+443101	14.42091	44.51699	20131111.30	16.43	1311111430044160542	yes	16054	no	2016-10-30	16054	yes	CV SDSS mag 21,1
CSS160903:005811-010751	14.54622	-1.13078	20160903.37	16.00	1609030010064123344	yes	12334	no	2016-11-06	12334	yes	CV SDSS mag 21,8
CSS101009:005825+283304	14.60248	28.55118	20101009.29	14.06	1010091290054106863	yes	10686	yes	2016-10-28	10686	yes	CV mag 19,5
CSS140925:005854+181322	14.72548	18.22284	20140925.22	19.88	1409251180064118598	yes	11859	no	2016-11-06	11859	yes	SN (spec) SDSS mag 22,0
CSS080923:005911+270037	14.79455	27.01021	20080923.22	18.88	809231260054127186	yes	27186	yes	2016-10-28	27186	no	SN SDSS mag 20,5 red (p60)
CSS101202:005921+093628	14.83789	9.60789	20101202.22	19.59	1012021090064118886	yes	11888	no	2016-11-06	11888	yes	Unknown SDSS mag 22,7
CSS091123:005948-020930	14.94862	-2.15833	20091123.15	20.07	911230010064109057	yes	09057	yes	2016-11-06	09057	yes	Var/SN?
CSS080920:005959-090032	14.99532	-9.00894	20080920.44	18.24	809200090064119159	no	19159	yes	2016-11-04	19159	no	SN mag >23 SNF20080918-004 No SDSS
CSS091123:010001+032953	15.00332	3.49807	20091123.15	20.12	911231040064109942	no	09942	yes	2016-10-29	09942	yes	Var/SN?
CSS150925:010021+322434	15.08550	32.40933	20150925.21	15.71	1509251320054122863	yes	12286	no	2016-10-27	12286	yes	HPM LHS_1173
CSS080115:010029+391310	15.12202	39.21939	20080115.14	18.72	801151380054142222	no	42222	no	2016-10-27	42222	no	CV? mag >21,5
CSS140914:010107-101840	15.27934	-10.31111	20140914.35	18.57	1409140090064112622	no	11262	no	2016-11-04	11262	yes	SN (spec) SDSS mag >22
CSS131226:010129+265503	15.36965	26.91752	20131226.19	19.39	1312261260054126854	yes	12685	no	2016-10-28	12685	yes	AGN mag 20,5
CSS160829:010136+170605	15.39821	17.10129	20160829.40	16.38	1608291180064102809	yes	10280	no	2016-11-06	10280	yes	SN (2016fbo) SDSS mag 18,6
CSS131023:010137-233823	15.40374	-23.63984	20131023.29	19.14	1310230230064121450	no	12145	yes	2016-11-07	12145	yes	SN? mag >21,5
CSS151205:010142+001952	15.42387	0.33114	20151205.13	18.91	1512051010064104562	yes	10456	no	2016-10-29	10456	yes	SN SDSS mag 21,1
CSS130930:010157-190652	15.48950	-19.11451	20130930.38	19.12	1309300180064109444	no	10944	no	2016-11-07	10944	yes	SN mag >21
CSS131004:010223+203323	15.59692	20.55627	20131004.27	17.54	1310041210064115696	yes	11569	no	2016-11-06	11569	yes	SN (spec) SDSS mag 16,8
CSS071102:010234-034253	15.64183	-3.71475	20071102.20	19.48	711020040064121985	yes	21985	no	2016-11-06	21985	no	SN/TDE SDSS mag >22
CSS131012:010242-215224	15.67475	-21.87330	20131012.30	17.22	1310120210064111333	no	11133	no	2016-11-07	11133	yes	SN (LSQ13cmt) mag 13
CSS090917:010244-192745	15.68179	-19.46260	20090917.34	18.00	909170180064103946	no	03946	yes	2016-11-07	03946	yes	SN 2009jc mag 21 obj
CSS130925:010249-004431	15.70449	-0.74182	20130925.29	18.11	1309250010064131012	yes	13101	no	2016-11-06	13101	yes	SN (spec) SDSS mag 20,0
CSS101114:010252+002740	15.71507	0.46106	20101114.24	19.82	1011141010064107249	yes	10724	yes	2016-10-29	10724	yes	CV? mag 20,2
CSS130930:010305-143448	15.77167	-14.58000	20130930.38	17.57	1309300150064136355	no	13635	no	2016-11-04	13635	yes	SN mag 21
CSS151205:010307-011522	15.78078	-1.25622	20151205.13	19.36	1512050010064119041	yes	11904	no	2016-11-06	11904	yes	SN SDSS mag 20,4
CSS110116:010329+331822	15.87079	33.30612	20110116.23	18.02	1101161320054126530	yes	12653	no	2016-10-27	12653	yes	CV mag 21
CSS131004:010407+393818	16.02728	39.63821	20131004.24	12.88	1310041400054104521	no	10452	no	2016-10-30	10452	yes	HPM LHS_1185
CSS091009:010412-031341	16.04836	-3.22818	20091009.29	17.18	910090040064127915	yes	27915	yes	2016-11-06	27915	yes	CV (spec) mag 18,8 eclipsing?
CSS140925:010417+192201	16.07214	19.36681	20140925.22	15.66	1409251180064135429	yes	13542	no	2016-11-06	13542	yes	HPM LHS_1187
CSS091109:010427+021023	16.11182	2.17305	20091109.21	18.19	911091010064138611	no	38611	no	2016-10-29	38611	yes	Var M31 mag 20,0
CSS110921:010429-000907	16.12038	-0.15189	20110921.37	18.33	1109210010064139552	yes	13955	no	2016-11-06	13955	yes	Flare? SDSS mag 19,7
CSS160922:010433-015902	16.13940	-1.98379	20160922.39	18.09	1609220010064109727	yes	10972	no	2016-11-06	10972	yes	SN (spec) SDSS mag 22,3
CSS121009:010455-180723	16.22899	-18.12297	20121009.32	12.96	1210090180064127981	no	12798	no	2016-11-07	12798	yes	HPM LHS_134
CSS151012:010455-180721	16.23016	-18.12257	20151012.28	12.92	1510120180064121023	no	12102	no	2016-11-07	12102	yes	HPM LHS_134
CSS151201:010458+102114	16.24129	10.35394	20151201.17	19.67	1512011090064125400	yes	12540	no	2016-11-06	12540	yes	SN? SDSS mag 22
CSS131110:010513+143025	16.30487	14.50683	20131110.12	18.33	1311101150064106486	yes	10648	no	2016-11-06	10648	yes	Flare SDSS mag 20,4
CSS080921:010522+110253	16.34257	11.04802	20080921.38	16.45	809211090064126748	yes	26748	yes	2016-11-06	26748	no	CV past_outburst mag ~20 GALEX
CSS151012:010527-173619	16.36131	-17.60518	20151012.28	18.89	1510120180064127414	no	12741	no	2016-11-07	12741	yes	Unknown mag >21,5
CSS120914:010533+084631	16.38889	8.77522	20120914.39	20.11	1209141090064105618	yes	10561	no	2016-11-06	10561	yes	SN SDSS mag 21,4
CSS130902:010533+065505	16.38904	6.91800	20130902.34	19.53	1309021070064121638	yes	12163	no	2016-10-29	12163	yes	SN SDSS mag 20,7
CSS111116:010537-023351	16.40219	-2.56422	20111116.18	19.82	1111160010064104203	yes	10420	yes	2016-11-06	10420	yes	SN SDSS mag 21,3
CSS100910:010539+282931	16.41327	28.49204	20100910.35	13.00	1009101290064106299	yes	10629	no	2016-10-27	10629	yes	HPM LHS_135
CSS121008:010539+282931	16.41443	28.49189	20121008.42	13.06	1210081290064104773	yes	10477	no	2016-10-27	10477	yes	HPM LHS_135
CSS140702:010540+282931	16.41572	28.49184	20140702.42	13.21	1407021290064105270	yes	10527	no	2016-10-27	10527	yes	HPM mag 13
CSS160910:010540+282930	16.41691	28.49179	20160910.37	13.03	1609101290064105006	yes	10500	no	2016-10-27	10500	yes	HPM LHS_135
CSS081120:010542-061007	16.42540	-6.16848	20081120.21	19.32	811200070064133126	yes	33126	yes	2016-11-06	33126	no	SN? SDSS mag 20,6
CSS091016:010550+190317	16.45873	19.05477	20091016.30	16.31	910161180064133334	yes	33334	yes	2016-11-06	33334	yes	CV mag 19,6
CSS111117:010555-122049	16.47769	-12.34684	20111117.20	16.93	1111170120064131084	no	13108	yes	2016-11-04	13108	yes	SN 2011ig mag 17,6
CSS120104:010558-085437	16.49312	-8.91033	20120104.12	17.42	1201040090064129965	no	12996	yes	2016-11-04	12996	yes	CV (spec) SDSS mag 20,5
CSS131111:010704+424312	16.76624	42.72006	20131111.30	15.72	1311111430054111140	yes	11114	no	2016-10-30	11114	yes	CV IZ_And SDSS 19,3
CSS151002:010709-095131	16.78955	-9.85855	20151002.34	17.92	1510020090064116298	yes	11629	no	2016-11-04	11629	yes	CV SDSS mag 21,3
CSS151130:010720+322359	16.83467	32.39971	20151130.18	15.43	1511301320064125325	yes	12532	no	2016-10-27	12532	yes	SN (2015ar) mag 13,4
CSS160830:010722+235743	16.84157	23.96200	20160830.40	20.59	1608301230064121283	yes	12128	no	2016-11-06	12128	yes	Unknown SDSS mag >22
CSS131028:010735+141009	16.89532	14.16917	20131028.24	18.73	1310281150064101162	yes	10116	no	2016-11-06	10116	yes	SN SDSS mag 21,4
CSS101031:010749+341236	16.95427	34.20991	20101031.33	12.65	1010311350054106115	yes	10611	no	2016-10-27	10611	yes	HPM LHS 137
CSS120926:010749+341237	16.95524	34.21016	20120926.23	12.67	1209261350054109025	yes	10902	no	2016-10-27	10902	yes	HPM LHS_157
CSS150925:010750+341238	16.95664	34.21059	20150925.19	12.80	1509251350054106180	yes	10618	no	2016-10-27	10618	yes	HPM LHS_137
CSS090816:010750+322357	16.95741	32.39927	20090816.47	19.46	908161320064121891	yes	21891	yes	2016-10-27	21891	yes	SN? SDSS mag >22
CSS141212:010753+044918	16.97177	4.82156	20141212.12	17.76	1412121040074128033	yes	12803	no	2016-11-06	12803	yes	SN? SDSS mag >22,5
CSS090911:010801+215208	17.00321	21.86896	20090911.40	19.42	909111210064128226	yes	28226	yes	2016-11-06	28226	yes	CV SDSS mag >21,5
CSS101213:010821-152608	17.08718	-15.43569	20101213.10	18.22	1012130150064120119	no	12011	yes	2016-11-04	12011	yes	CV?
CSS101012:010821-164349	17.08878	-16.73035	20101012.31	19.70	1010120150064102021	no	10202	yes	2016-11-04	10202	yes	Unknown
CSS161001:010918+174749	17.32634	17.79707	20161001.34	17.86	1610011180064110646	yes	11064	no	2016-11-06	11064	yes	SN SDSS mag 19,9
CSS130828:010923+294932	17.34556	29.82556	20130828.46	17.54	1308281290064131091	yes	13109	no	2016-10-27	13109	yes	HPM 2MASS_J010921
CSS101206:010931-101305	17.38065	-10.21814	20101206.21	18.20	1012060090074115654	yes	11565	no	2016-11-04	11565	yes	SN SDSS mag 15,9
CSS130915:010942+062429	17.42629	6.40800	20130915.39	19.90	1309151070074113180	yes	11318	no	2016-11-06	11318	yes	AGN SDSS mag 21,6
CSS131015:010946-274524	17.44248	-27.75663	20131015.31	16.81	1310150260064106672	no	10667	no	2016-10-12	10667	yes	CV mag 19,0 2QZ_J0109
CSS151008:010947+131829	17.44477	13.30804	20151008.37	16.72	1510081120074130987	yes	13098	no	2016-11-06	13098	yes	SN (Liao et al) UGC_722
CSS080930:010947+221513	17.44751	22.25355	20080930.29	19.41	809301210064140058	yes	40058	no	2016-11-06	40058	no	Comet C/2007 W1
CSS081119:010959+051521	17.49521	5.25583	20081119.12	20.05	811191040074140243	yes	40243	yes	2016-11-06	40243	no	Ast
CSS111023:011043-103243	17.67883	-10.54537	20111023.32	19.52	1110230090074112399	yes	11239	yes	2016-11-04	11239	yes	AGN? SDSS mag 19,6
CSS160207:011059+205123	17.74669	20.85627	20160207.10	18.29	1602071210064115895	yes	11589	no	2016-11-06	11589	yes	SN (PS1) SDSS mag 22
CSS121009:011101-172841	17.75430	-17.47819	20121009.39	17.26	1210090180074131839	no	13183	no	2016-11-07	13183	yes	SN 2MASX_J011059 mag 15,3
CSS121205:011105+221010	17.77160	22.16937	20121205.21	19.71	1212051210064142482	yes	14248	no	2016-11-06	14248	yes	AGN? SDSS mag 20,6
CSS081029:011119-135118	17.82802	-13.85491	20081029.24	19.59	810290120074102963	no	02963	no	2016-11-04	02963	no	SN/AGN
CSS081024:011134+275922	17.89353	27.98938	20081024.33	19.66	810241260064139598	yes	39598	no	2016-10-27	39598	no	CV SDSS mag 19,8
CSS080923:011149+143826	17.95513	14.64064	20080923.25	16.80	809231150074107756	yes	07756	yes	2016-11-06	07756	no	SN 2008fr SDSS mag 19,2
CSS080924:011158+351724	17.99000	35.29008	20080924.26	14.41	809241350064130912	yes	30912	yes	2016-10-27	30912	no	CV V* FN And mag 18
